id,created_at,full_text,hour,weekday,week,month,mentions_engie,critical_tweet
"1,76E+18",2024-12-02 00:00:00+00:00,"C'est marrant, on consomme moins mais @ENGIEpartFR augmente tellement ses tarifs que les mensualités augmentent quand même...\n+26€ par mois. Quel plaisir 👌 https://t.co/9uoktRUfSo",10,Monday,2024-12-02/2024-12-08,2024-12,True,False
"1,76E+18",2024-12-02 00:00:00+00:00,#Engie \n@ENGIEproFR @ENGIEpartSAV \n\nC’est bon ! On arrête de jouer \n#harcelement \nSuis-je la seule à recevoir ces offres débiles?\nEt aucun lien ne fonctionne pour se désabonner \n#ledivorceinterdit \nHarcèlement abusif https://t.co/BZri2CEBzi,12,Monday,2024-12-02/2024-12-08,2024-12,True,False
"1,76E+18",2024-12-02 00:00:00+00:00,@ENGIEpartSAV Vous n'êtes pas capables de tenir vos engagements contractuels et laissez délibérément des foyers sans eaux chaudes !,14,Monday,2024-12-02/2024-12-08,2024-12,True,False
"1,76E+18",2024-02-13 00:00:00+00:00,"@AtlanticFrance @ENGIEpartFR @AtlanticFrance pendant ce temps là, nous avons un ballon en mode secours, qui consomme donc plus. A qui doit on s'adresser pour que ça bouge enfin ? Le manque de communication entre toutes les unités nous met dans une position dans laquelle nous n'avons rien demandé.",11,Tuesday,2024-02-12/2024-02-18,2024-02,True,False
"1,76E+18",2024-02-13 00:00:00+00:00,"@ENGIEpartSAV Bonjour, je l'ai déjà fait le 25 janvier, et je n'ai toujours pas reçu de réponse. D'ailleurs voici le numéro de ma réclamation DEM2401-62362811 .",11,Tuesday,2024-02-12/2024-02-18,2024-02,True,False
"1,76E+18",2024-02-13 00:00:00+00:00,"Super déçu du service d'@ENGIEpartFR censée revenir vers nous pour des travaux sur une chaudière, depuis une semaine... Résultat, pas de chauffage, pas d'eau chaude... la galère... https://t.co/ReEnNl11qV",17,Tuesday,2024-02-12/2024-02-18,2024-02,True,False
"1,76E+18",2024-02-14 00:00:00+00:00,"@ENGIEpartFR  vous faites des pubs TV, avec tout le topo commercial MAIS vous ne répondez pas à la question : le chauffage on allume , on baisse ou on éteint? Pareil pour le sèche-cheveux. Merci",9,Wednesday,2024-02-12/2024-02-18,2024-02,True,False
"1,76E+18",2024-02-15 00:00:00+00:00,@ENGIEpartFR vous êtes des voleurs !\nCela ne vous dérange pas d'augmenter vos tarifs de presque 50% en période d'inflation ?\n\nJanvier 2023 : 360 € pour 2397 kWh\nJanvier 2024 : 677 € pour 2355 kWh\n\n@UFCquechoisir @med_energie @RolandLescure,17,Thursday,2024-02-12/2024-02-18,2024-02,True,False
"1,76E+18",2024-02-17 00:00:00+00:00,"Belle méthode @ENGIEpartFR ! @ENGIEgroup. \nPour l’histoire, nous avons été démarché par un de vos commerciaux qui nous annonce 135€/mois. \nUne fois le contrat signé nous sommes à 240€/mois. \n\nMerci pour la franchise de la personne du service client qui nous dis la vérité ! https://t.co/TFY9GDZElH",9,Saturday,2024-02-12/2024-02-18,2024-02,True,False
"1,76E+18",2024-02-17 00:00:00+00:00,En 2024 l'électricité s'envole avec @ENGIEpartFR\n\nJ'attends qu'il corrige... https://t.co/2s7CBgFsx6,19,Saturday,2024-02-12/2024-02-18,2024-02,True,False
"1,76E+18",2024-02-18 00:00:00+00:00,@ENGIEpartFR  vous pensez qu’un jour votre appli marchera correctement ? C’est ça toutes les semaines… https://t.co/7tYiYJtgxu,21,Sunday,2024-02-12/2024-02-18,2024-02,True,False
"1,76E+18",2024-02-19 00:00:00+00:00,"@ENGIEpartFR pouvez-vous confirmer la hausse que vous allez appliquer ?\nAutour de moi, personne n'a été informé.",11,Monday,2024-02-19/2024-02-25,2024-02,True,False
"1,76E+18",2024-02-19 00:00:00+00:00,"Merci ⁦@ENGIEpartFR⁩ chauffe presque pas.maxi 19,5degres racket et en marche 😡😡😡🤪 https://t.co/iiWEI1L42A",12,Monday,2024-02-19/2024-02-25,2024-02,True,False
"1,76E+18",2024-02-19 00:00:00+00:00,Belle surprise en rentrant de vacances… 800€ d’électricité alors que ma consommation n’a pas changé depuis deux mois. \nJe ne veux pas être grossière mais là @ENGIEpartFR se fout de nous. \nIls ont clôturé 2023 avec un bénéfice de 4 milliards d’€ ! \n#RefuseDePayerTaFacture,13,Monday,2024-02-19/2024-02-25,2024-02,True,True
"1,76E+18",2024-02-20 00:00:00+00:00,@ENGIEgroup @ENGIEpartFR vous pouvez me MP svp ?,7,Tuesday,2024-02-19/2024-02-25,2024-02,True,False
"1,76E+18",2024-02-20 00:00:00+00:00,Dites donc @ENGIEpartFR c'est normal que mon tarif gaz passe de 9 à 13 centimes le kWh en plein contrat de 3 ans (signé en mars 2022) ?,10,Tuesday,2024-02-19/2024-02-25,2024-02,True,False
"1,76E+18",2024-02-20 00:00:00+00:00,Coucou @ENGIEpartFR Ça va tranquille les augmentations sur le coût d'un abonnement ?! 120€ de plus en 2 ans ! https://t.co/jkpyLEdJy8,17,Tuesday,2024-02-19/2024-02-25,2024-02,True,False
"1,76E+18",2024-02-21 00:00:00+00:00,"Bonjour @ENGIEgroup et @EDFofficiel.\n\nAujourd'hui, j'ai reçu 2 appels frauduleux usurpant le nom de vos entreprises afin de tenter de me soutirer des informations (même en étant sur bloctel).\n\nC'est vraiment pénible.\n\nAvez-vous un service juridique que ça peut intéresser ?\n\n1/2",17,Wednesday,2024-02-19/2024-02-25,2024-02,True,False
"1,76E+18",2024-02-21 00:00:00+00:00,@ENGIEpartFR qui augmente mes mensualités de 42€ par mois .. en deux ans mes mensualités ont doublé pour exactement la même conso. En 2025 je passe à 250€ par mois c’est ça ?,18,Wednesday,2024-02-19/2024-02-25,2024-02,True,False
"1,76E+18",2024-02-22 00:00:00+00:00,"#ENGIE #ENEDIS @ENGIEpartFR @ENGIEgroup @enedis @enedis_clients @enedis_paris \n200€ POUR 30m2 avec des équipements neufs ?! DES FACTURES ÉNORMES, INCOHÉRENTES QUI AUGMENTENT de 20€ EN 24h ?!?!\n/!\ NOUS ATTENDONS DES EXPLICATIONS CLAIRES ET RAPIDES AVANT DE PASSER À LA JUSTICE! https://t.co/H0ugQ6PYHp",8,Thursday,2024-02-19/2024-02-25,2024-02,True,True
"1,76E+18",2024-02-22 00:00:00+00:00,"@ENGIEpartFR @enedis_clients @enedis @ENGIEpartFR ARNAQUENT les particuliers, des factures INCOHERENTES ET UN PERSONNEL INCAPABLE DE FOURNIR DES EXPLICATIONS.\nCETTE CONSOMMATION EST IMPOSSIBLE POUR 30m2 et le chauffage ÉTEINT !!\nEXPLIQUEZ VOUS ‼️‼️ https://t.co/CXiUPHnbxf",11,Thursday,2024-02-19/2024-02-25,2024-02,True,True
"1,76E+18",2024-02-22 00:00:00+00:00,Merci pour ces précieuses informations @ENGIEpartFR 😅 https://t.co/5PnSMH91Ow,12,Thursday,2024-02-19/2024-02-25,2024-02,True,False
"1,76E+18",2024-02-23 00:00:00+00:00,"il est 11h38, il te reste 22 minutes dépêche-toi @ENGIEpartFR 👀 https://t.co/YKg6S6PmAu",10,Friday,2024-02-19/2024-02-25,2024-02,True,False
"1,76E+18",2024-02-25 00:00:00+00:00,@ENGIEpartFR c'est sympa de changer le contrat pour me le facturer plus cher alors que je n'ai rien demandé! C'est de la fraude!,9,Sunday,2024-02-19/2024-02-25,2024-02,True,True
"1,76E+18",2024-02-25 00:00:00+00:00,@ENGIEpartFR  n’est pas\nCapable de nous fournir les factures sur 1 an mais en plus \nImpossible de les joindre  puis ils osent nous dire qu’ils plafonnent les prix et on se fait truander de 25% d’augmentation \nComment on a pu en arriver la \n@60millions \n@courbet_julien \n@litigeFR,12,Sunday,2024-02-19/2024-02-25,2024-02,True,True
"1,76E+18",2024-02-26 00:00:00+00:00,"En france, c'est apparemment possible d'être sans chauffage ni eau chaude durant trois jours, en hiver alors qu'il fait moins de dix degrés dans la maison. Merci Engie. @ENGIEpartFR",7,Monday,2024-02-26/2024-03-03,2024-02,True,False
"1,76E+18",2024-02-26 00:00:00+00:00,"Ça fait des mois que @ENGIEpartSAV me réclame 572,22€ sans savoir me dire ce qu’est cette somme. Mes abonnements et consommations ont été payés et cette somme qui sort de nulle part. Je sens que je vais partir et dire bonjour à @EDFofficiel",8,Monday,2024-02-26/2024-03-03,2024-02,True,False
"1,76E+18",2024-02-27 00:00:00+00:00,"Je découvre dans les comms que je ne suis pas la seule à me faire tabasser par @ENGIEpartFR \nOk je suis dans une 🏠 pas super isolée, en chauffant a minima pour pas être obligée d'être en pull/plaid/chaussettes en sdb et chambre c'est 300€/mois, idem ceux en appart' visiblement",7,Tuesday,2024-02-26/2024-03-03,2024-02,True,False
"1,76E+18",2024-02-27 00:00:00+00:00,✅❌ Vrai ou Faux ?\n\nBaisser le chauffage d'un degré permet de réaliser environ 7% d'économies d'énergie.\n\nLa réponse demain sur @ENGIEpartFR ! 😉,10,Tuesday,2024-02-26/2024-03-03,2024-02,True,False
"1,76E+18",2024-02-27 00:00:00+00:00,@ENGIEpartFR le site est en panne depuis 2 jours … Quand pourrons nous y avoir accès s’il vous plaît,14,Tuesday,2024-02-26/2024-03-03,2024-02,True,True
"1,76E+18",2024-02-28 00:00:00+00:00,"@ENGIEpartFR je vous hais c'est pas possible d'être aussi con ma parole vous servez à rien on a beau vous appeler 10 fois vous régler jamais le problème ! 700€ de prélevé comme ça alors que la facture est une erreur d'après vos dires, allez vous faire foutre",6,Wednesday,2024-02-26/2024-03-03,2024-02,True,True
"1,76E+18",2024-02-28 00:00:00+00:00,@ENGIEpartFR   3 semaines pour traiter un dossier et recevoir une pièce (disponible en 2 jours chez Cedeo).\nPas d'eau chaude et de chauffage en plein hiver et ils s'en foutent royalement. On se rend compte que l'on paie un abonnement d'entretien sans aucun service derrière...,7,Wednesday,2024-02-26/2024-03-03,2024-02,True,False
"1,76E+18",2024-02-28 00:00:00+00:00,@ENGIEpartFR c'est normal que vos employés nous racroche au nez???,9,Wednesday,2024-02-26/2024-03-03,2024-02,True,False
"1,76E+18",2024-02-28 00:00:00+00:00,@ENGIEpartFR C'est déjà fait !,12,Wednesday,2024-02-26/2024-03-03,2024-02,True,False
"1,76E+18",2024-02-28 00:00:00+00:00,"@ENGIEpartFR 2 rdv annulés en novembre et décembre 2023, puis enfin un rdv lundi avec un technicien pour l’entretien annuel de ma chaudière et depuis lundi que des problèmes alors que ma chaudière allait très bien avant ça",12,Wednesday,2024-02-26/2024-03-03,2024-02,True,True
"1,76E+18",2024-02-28 00:00:00+00:00,"@ENGIEpartFR Scandaleux d'augmenter la mensualité des clients de 124% sans prévenir,  jouer avec l'argent des clients comme ça c'est Scandaleux, sans compter les prélèvements sans que ni tête. Sans un appel rapidement du service concerné comme demandé ce sera ciao.",15,Wednesday,2024-02-26/2024-03-03,2024-02,True,True
"1,76E+18",2024-02-28 00:00:00+00:00,"@ENGIEpartFR À quel moment peut on dire à quelqu’un qui s’interroge sur sa facture que sa demande ne rentre pas dans les 3 min et qui sort,en plus, vous m’avez fait ouvrir des onglets et télécharger des documents pour rien… https://t.co/qda5V0AAIU",15,Wednesday,2024-02-26/2024-03-03,2024-02,True,True
"1,76E+18",2024-02-28 00:00:00+00:00,@ENGIEpartFR @laudpsr Réponse du SAV d'Engie : on vous recontactera pour planifier un dépannage... Je fais comment avec un bébé et sans chauffage ?,19,Wednesday,2024-02-26/2024-03-03,2024-02,True,False
"1,76E+18",2024-02-29 00:00:00+00:00,"@ENGIEpartFR , ma facture de février a augmenté de 100% /fev 23, avec un changement de tous mes chauffages, température 18 degrés. Vous êtes de véritables escrocs !",19,Thursday,2024-02-26/2024-03-03,2024-02,True,True
"1,76E+18",2024-01-03 00:00:00+00:00,@ENGIEpartFR vous faite mal votre boulot. C'est aberrant d'être dans cette situation.,3,Friday,2024-01-01/2024-01-07,2024-01,True,False
"1,76E+18",2024-01-03 00:00:00+00:00,"@ENGIEpartFR Salut Engie ! Comment ça va vous ? Bien bien ? Parce qu'en fait vous nous avez supprimé notre contrat gaz sans nous avertir, on a du se barrer en vitesse chez un autre fournisseur et maintenant vous nous réclamez des frais d'abo et de souscription ?",5,Friday,2024-01-01/2024-01-07,2024-01,True,False
"1,76E+18",2024-01-03 00:00:00+00:00,@engiepartFR \n@ engiepartSAV\n@dgccfr\n@60millions\nENGIE l incompetence a un nom !! \nPersonne d’assez compétent pour prendre en charge et assurer un suivi \nDe leur numéro cristal à leur SAV sur X\nPar contre pour les prélèvements ils sont tous au rendez-vous !,11,Friday,2024-01-01/2024-01-07,2024-01,True,False
